Ticker,Date,Open,High,Low,Close,Volume
SAP,2018-01-04,102.32164764404295,102.54398933228704,102.01036385223745,102.0815148209547,539300
SAP,2018-01-05,103.46004486083984,103.61123559331214,102.59735795093364,102.67739770859647,475300
SAP,2018-01-08,102.09931182861328,102.65071490456448,102.06373634220832,102.35722223072128,515400
SAP,2018-01-09,101.53012084960938,101.79692682814652,100.8986644274781,101.70799150196748,515900
SAP,2018-01-10,100.38282775878906,101.2277234592072,100.13379936850777,101.06763717240558,705800
SAP,2018-01-11,97.51018524169922,98.40844770016876,97.27005916703118,98.31061679947749,2291200
SAP,2018-01-12,97.94596862792967,98.39065205238556,97.39456552421598,97.67916264445452,1603200
SAP,2018-01-16,98.43512725830078,99.94704825105052,98.23056988888293,99.59130692475472,927200
SAP,2018-01-17,98.88870239257812,99.03099756045052,97.7414183398688,97.90150464455684,977100
SAP,2018-01-18,99.31560516357422,99.76918420561748,98.79977070676668,99.41343607039396,898000
SAP,2018-01-19,100.67632293701172,100.7207939928626,100.18717524930426,100.57849204240414,821900
SAP,2018-01-22,100.30279541015624,100.31169097882842,99.4312196695452,99.76917664044916,671500
SAP,2018-01-23,101.6279525756836,101.96591633995698,101.15658920480855,101.40561085090624,524600
SAP,2018-01-24,101.71688842773438,102.57067978404308,101.41450017229327,102.24161160892524,562100
SAP,2018-01-25,100.3561553955078,101.63684587290685,100.17828473379387,101.53901497336491,639000
SAP,2018-01-26,101.86808013916016,101.90365562751364,101.08543975137516,101.23663048787954,1563000
SAP,2018-01-29,100.97870635986328,101.52122064571267,100.39172102028976,101.13879265380784,1948500
SAP,2018-01-30,98.5507354736328,100.63185736757772,97.99933238604967,100.48066663616494,6145800
SAP,2018-01-31,100.72079467773438,100.8719854121267,99.58240620764776,99.92036316428891,5107400
SAP,2018-02-01,99.2978057861328,100.10712605561552,99.03988859675276,99.80474459689218,1354200
SAP,2018-02-02,97.07439422607422,98.58631517549956,96.91430791969609,98.58631517549956,1298000
SAP,2018-02-05,94.1572723388672,96.89651712326584,93.73926882711444,95.85595952081584,1350600
SAP,2018-02-06,96.37178802490234,96.4785144847664,93.08113354372549,93.32125959675676,1713100
SAP,2018-02-07,93.46356201171876,94.82429903560516,93.24122029207685,94.0950184665929,1971700
SAP,2018-02-08,90.41302490234376,93.26789128741254,90.36855385177404,93.17894918627316,1058700
SAP,2018-02-09,90.70652770996094,91.684829937274,88.22519325897751,91.18678664744137,1377200
SAP,2018-02-12,91.3824462890625,91.81823415736103,90.87550744237582,91.53363702913924,959300
SAP,2018-02-13,91.42691802978516,91.56031763359589,90.87550812115454,91.24014501378852,933900
SAP,2018-02-14,93.49913787841795,93.53471336794394,91.10674557944132,91.1423210689673,1121300
SAP,2018-02-15,93.88157653808594,93.97051866463596,92.4941662161498,93.6859147162064,1204200
SAP,2018-02-16,93.29458618164062,93.89935592570124,92.98330913366767,93.03666897465426,547200
SAP,2018-02-20,92.6987075805664,93.32126164679032,92.35184827472118,92.48525465614928,1600800
SAP,2018-02-21,91.82711791992188,93.16116805919434,91.78264686781417,92.60975822557629,1195800
SAP,2018-02-22,92.6186752319336,93.03667879131562,91.56032637182432,91.98722550075298,1183100
SAP,2018-02-23,93.29458618164062,93.3479460226272,92.30738841140447,92.45857915108694,1388100
SAP,2018-02-26,93.6592254638672,93.70369652271287,92.23623979010746,92.769858569601,1813500
SAP,2018-02-27,92.55640411376952,94.08611612036516,92.55640411376952,93.78372787506284,993300
SAP,2018-02-28,92.9388427734375,93.9971915753692,92.88548292975392,93.49025270438187,946200
SAP,2018-03-01,90.71540832519533,91.64924612502776,89.95944794621798,91.44468878737682,1966200
SAP,2018-03-02,91.34686279296876,91.47137360156876,89.89719735836555,90.44860042921415,795800
SAP,2018-03-05,93.02777862548828,93.1789693736535,91.58700855536848,91.62257726113464,1018900
SAP,2018-03-06,93.45468139648438,93.67702313555937,93.11671761047828,93.49025688897612,656600
SAP,2018-03-07,95.97157287597656,95.99825279383197,95.03773503905732,95.51799391644464,1356700
SAP,2018-03-08,96.35400390625,96.8342628326194,96.12277340436644,96.4607303738868,1154100
SAP,2018-03-09,97.04772186279295,97.1188660603548,96.29175454388412,96.41627215661252,876200
SAP,2018-03-12,96.9231948852539,97.17221649855428,96.25616979877216,96.7719973754672,717900
SAP,2018-03-13,95.71366119384766,97.4123483197655,95.51799940455932,97.36788404922844,730900
SAP,2018-03-14,96.12277221679688,96.6297110574797,95.51800247832168,96.5852400001811,492800
SAP,2018-03-15,96.48741149902344,96.94099051047888,96.09609468346484,96.31843640481914,819500
SAP,2018-03-16,95.62471771240234,96.273958477984,95.42016714313482,95.58914901061436,578400
SAP,2018-03-19,94.48633575439452,94.5041268918406,93.59696887135344,94.41519156060268,485600
SAP,2018-03-20,93.29458618164062,93.56139217190426,92.58308997027612,92.58308997027612,878000
SAP,2018-03-21,93.4724578857422,94.1394830468469,93.14339648220891,93.2056518924988,693900
SAP,2018-03-22,92.4407958984375,93.74816630080088,92.37854048810262,93.134500980835,936500
SAP,2018-03-23,91.14231872558594,92.84100589845792,91.08006331684886,92.72539064946926,800800
SAP,2018-03-26,93.2323226928711,93.49023987750728,91.38243813189224,93.12559623481572,627500
SAP,2018-03-27,91.63146209716795,93.6858972737446,91.08894779580984,93.29458048817258,815200
SAP,2018-03-28,92.47637176513672,93.56139366606564,92.08504816410378,92.4496850588865,1044200
SAP,2018-03-29,93.52582550048828,94.1305884723599,92.72539394164218,93.1433974660024,670000
SAP,2018-04-02,91.8626937866211,93.54359642626927,91.08894225990608,93.45466110701388,452400
SAP,2018-04-03,92.2006607055664,92.63645535220525,91.32908498295006,92.39632250032986,1043500
SAP,2018-04-04,92.91214752197266,93.16116913185132,91.00890317752304,91.04447866255283,690300
SAP,2018-04-05,93.77484893798828,94.3618275688158,93.47246066093754,93.80152885957166,468300
SAP,2018-04-06,93.70369720458984,94.67310386943548,93.43688442023604,94.13058951715878,598600
SAP,2018-04-09,95.31343841552734,96.12276546123312,95.2689741466844,96.00714343451504,821500
SAP,2018-04-10,95.82038879394533,96.37179871977364,95.39349647777522,96.0338417373614,969900
SAP,2018-04-11,95.13557434082033,96.05162112328765,95.03774344314606,95.43795581702749,794600
SAP,2018-04-12,95.97157287597656,96.22059448973368,95.68696899130548,95.79369544805714,602600
SAP,2018-04-13,96.167236328125,96.60303097586508,95.92711026097348,96.53187999843844,483500
SAP,2018-04-16,96.00715637207033,96.49631089257062,95.81150134920132,96.39847998847056,390700
SAP,2018-04-17,97.33230590820312,97.5012809881662,96.33621263776745,96.45182788040852,587200
SAP,2018-04-18,96.94988250732422,97.47460569342934,96.7275407941616,97.4568213419218,639000
SAP,2018-04-19,95.93600463867188,97.0032421455014,95.24229279536904,96.81647592107277,900300
SAP,2018-04-20,94.27288055419922,94.9843767064762,94.14836974535028,94.9843767064762,1004000
SAP,2018-04-23,94.2551040649414,94.9132336502229,93.89046039052133,94.67310079503632,1179600
SAP,2018-04-24,96.49630737304688,98.83533984637488,96.49630737304688,98.35508091249052,3034900
SAP,2018-04-25,96.84315490722656,96.94098580269792,95.7047664348294,96.56745335744208,1009200
SAP,2018-04-26,97.7236328125,98.02602108774848,97.07439877340376,97.23448508728096,1801400
SAP,2018-04-27,99.031005859375,99.22666766876053,98.31062082057484,99.05768578150372,946400
SAP,2018-04-30,98.56852722167967,99.17329693641489,98.44401640852806,98.48848067875056,412400
SAP,2018-05-01,99.3600616455078,99.38674156430176,97.9815403682914,98.19499328930358,896400
SAP,2018-05-02,99.59130096435548,100.26721487212968,99.36006368783774,100.07155308317856,984800
SAP,2018-05-03,100.62296295166016,100.76526490191132,99.31559262138208,100.42730116273005,737600
SAP,2018-05-04,101.40560150146484,101.57458336802166,100.11602233078584,100.16049338577352,896300
SAP,2018-05-07,101.37892150878906,101.9303313777154,101.18325972351424,101.69909410554236,894700
SAP,2018-05-08,102.09931182861328,102.36611779865508,101.27220042935627,101.3789201032409,982800
SAP,2018-05-09,102.33943939208984,102.5973565833384,101.69909419800106,102.03705793117588,814600
SAP,2018-05-10,103.57566833496094,103.7802257074576,102.61515045471148,102.70409257295496,1717800
SAP,2018-05-11,103.3266372680664,103.5489789727416,102.88195385871605,103.09539999531172,549000
SAP,2018-05-14,102.44617462158205,103.39779692610244,102.27719274053092,103.12208857512468,1085900
SAP,2018-05-15,101.0676498413086,101.3611425347894,100.14270748888252,100.90756353444004,524700
SAP,2018-05-16,101.53012084960938,102.02816410447642,100.56960304208256,101.07654186516665,616500
SAP,2018-05-17,101.8769760131836,102.43727468943796,101.35224604005882,101.61016324239736,532500
SAP,2018-05-18,102.2535171508789,102.33478898403024,101.24218332816014,101.57628172779616,1224800
SAP,2018-05-21,102.68694305419922,103.33709011325357,102.46119793031616,103.1113449893705,397200
SAP,2018-05-22,102.1361312866211,102.81336670392828,101.92844272740112,102.39799647468328,649600
SAP,2018-05-23,102.60567474365234,102.67791483917736,101.15187554488624,101.15187554488624,779600
SAP,2018-05-24,102.96686553955078,103.17455408625386,101.98262009919598,102.89462544598496,1999200
SAP,2018-05-25,102.96686553955078,103.17455408625386,102.52440702255056,102.65082374169349,2068300
SAP,2018-05-29,99.58972930908205,100.36629316146748,99.0750306524261,99.93285945045427,1017300
SAP,2018-05-30,101.4950180053711,101.7207631491156,100.22181208783842,101.02546424843328,671300
SAP,2018-05-31,101.84718322753906,102.0638966436854,101.01644272464866,101.74785480988965,408600
SAP,2018-06-01,102.69598388671876,103.35515584890928,102.19934181449706,103.35515584890928,518100
SAP,2018-06-04,103.49059295654295,103.77051469969886,102.98492609427572,103.06619103034254,535700
SAP,2018-06-05,104.44775390625,105.14305275668563,104.14976868463472,104.89924416111148,640700
SAP,2018-06-06,105.54939270019533,105.59454448198804,104.583203816905,105.15207906584222,1384900
SAP,2018-06-07,105.58551788330078,106.56976339366352,105.14305933482912,106.45237840016551,1074800
SAP,2018-06-08,107.22894287109376,107.51789637842067,106.11827373684628,106.61491580687463,911700
SAP,2018-06-11,108.36670684814452,108.86334205889476,107.51790285521751,107.7346162764686,722700
SAP,2018-06-12,108.52922821044922,109.07101513116714,108.3486279774136,108.8813900533756,755500
SAP,2018-06-13,108.80915832519533,109.6037787440575,108.4299081404562,109.24259202860787,460100
SAP,2018-06-14,109.60377502441406,110.11847365457686,108.8452746806772,108.95363482515164,536100
SAP,2018-06-15,109.42318725585938,109.44124383626236,108.7549835538271,109.27870705585504,544100
SAP,2018-06-18,107.87908172607422,107.92422661767836,106.94901291085544,106.9670694896582,1986000
SAP,2018-06-19,107.0122299194336,107.21088674829244,105.39589386276714,105.39589386276714,1515600
SAP,2018-06-20,107.08446502685548,107.671403789102,106.66909478151666,107.21991349340392,855200
SAP,2018-06-21,106.4975357055664,107.4908130020628,106.13634208251445,107.4908130020628,644500
SAP,2018-06-22,106.39820098876952,106.79550775033236,104.89924995305245,106.24469594704765,1446000
SAP,2018-06-25,104.98954010009766,105.2604370067981,104.16783142437676,105.0527484597685,1453400
SAP,2018-06-26,104.03239440917967,104.62836491376864,103.60799242364428,104.39358802809464,1077300
SAP,2018-06-27,103.69828033447266,105.34171150598132,103.43642204433448,104.75477278604174,521200
SAP,2018-06-28,102.22642517089844,102.4792586175128,101.3144129048726,101.36859642142907,1037500
SAP,2018-06-29,104.43873596191406,104.5832092706343,103.84276547930617,103.86082205944808,613000
SAP,2018-07-02,104.13170623779295,104.19491459434396,102.51537038976711,102.56954701275536,521700
SAP,2018-07-03,104.00529479980467,104.70058675713057,103.83372629938115,104.70058675713057,1279300
SAP,2018-07-05,105.15208435058594,105.26044449881766,104.08656700515648,104.41164056065664,896400
SAP,2018-07-06,105.76611328125,105.82029680092089,104.962461112949,105.17918141324228,852600
SAP,2018-07-09,107.79781341552734,107.88811698007098,107.04834480985632,107.86102177719104,808800
SAP,2018-07-10,108.05968475341795,108.4750549950453,107.68946629663508,107.68946629663508,512000
