Ticker,Date,Open,High,Low,Close,Volume
NKE,2018-01-04,58.60451889038086,58.70613511022402,57.78235641919316,58.56757042093102,5780500
NKE,2018-01-05,59.103363037109375,59.398975474304095,58.632237432833705,58.84470611899224,11632300
NKE,2018-01-08,59.62991714477539,59.77771806999965,59.10336005045978,59.26040425990662,11905700
NKE,2018-01-09,59.20497894287109,59.78696408801251,58.63224060685613,59.3343144568036,8771300
NKE,2018-01-10,59.32506942749024,59.33430918792338,58.60451964295664,59.01098452754895,5010600
NKE,2018-01-11,59.38973236083984,59.40820483343149,58.91860325922447,59.14954792991624,5103500
NKE,2018-01-12,59.74076843261719,59.78696018799939,59.41744728855879,59.583727740913446,5135700
NKE,2018-01-16,58.58605194091797,60.3781851335895,58.53986370402096,59.84239171856167,9117000
NKE,2018-01-17,58.94633102416992,59.131087503148,58.27197287124616,58.81699902212955,7422600
NKE,2018-01-18,59.22346115112305,59.315837624230205,58.69690750175179,59.12184491634323,5656900
NKE,2018-01-19,62.0871696472168,62.11488188237207,60.15647542075823,60.33198859269916,12896100
NKE,2018-01-22,61.32967376708984,61.73613869307651,60.74769566223222,61.47748175758424,8491800
NKE,2018-01-23,62.02251815795898,62.19803841383185,61.37587571191272,61.45901243445835,6412000
NKE,2018-01-24,62.81695175170898,62.983232200025455,61.95783727671925,62.207254425257865,7421800
NKE,2018-01-25,62.549076080322266,63.40819084372067,62.30889156370697,62.93706157401844,5707600
NKE,2018-01-26,62.85390472412109,63.40817054451468,62.74304874089346,63.00170565388565,6290500
NKE,2018-01-29,62.428958892822266,62.94627264864205,62.281150935233,62.65066378133484,5067300
NKE,2018-01-30,62.19803237915039,63.10333171577969,62.040991664329255,62.35507309397152,6350500
NKE,2018-01-31,63.02017974853516,63.58368528097724,62.327345770733096,62.35505800218571,11036400
NKE,2018-02-01,62.493648529052734,62.789257516586886,61.61605428165114,62.51212100732865,5790500
NKE,2018-02-02,62.09640121459961,62.62295475668885,61.893168786447326,62.09640121459961,9348300
NKE,2018-02-05,59.48211669921875,62.08717264780231,59.48211669921875,61.55137924933084,12549500
NKE,2018-02-06,60.24886322021485,60.43361618791762,57.35743416927304,57.71770738980523,13356700
NKE,2018-02-07,60.62760925292969,61.74538092380981,60.13800754272899,60.18419930884656,8845700
NKE,2018-02-08,57.7269401550293,60.70150556650538,57.69922439408394,60.535225096579424,14121800
NKE,2018-02-09,60.49827575683594,61.01559671260462,58.050263884556685,58.900138746919886,13733300
NKE,2018-02-12,60.950931549072266,61.726902399138346,60.67379507526392,60.91397954937293,9792200
NKE,2018-02-13,60.84932327270508,61.18188426563429,60.44285827070844,60.83084374650111,9538400
NKE,2018-02-14,62.7800178527832,62.84468209866248,60.553714203618746,60.710754936772105,8662600
NKE,2018-02-15,63.084842681884766,63.51901976009314,62.12411207322342,63.17721913412938,7390200
NKE,2018-02-16,63.09409713745117,63.740739501652,62.57677619821734,62.72458419453363,6842100
NKE,2018-02-20,62.34583282470703,62.78924977527631,61.939374921881296,62.48440106225201,4859100
NKE,2018-02-21,61.93935394287109,62.83541320670143,61.920874425258376,62.5028594162529,5107900
NKE,2018-02-22,62.01325607299805,62.33658422751129,61.65298297590135,62.124112044363,6515800
NKE,2018-02-23,62.96477127075195,62.96477127075195,61.75461615641128,62.25345759281627,4428500
NKE,2018-02-26,64.34120178222656,64.48900274130388,63.13104663090471,63.17723839504532,6499500
NKE,2018-02-27,62.84467697143555,64.89546724182635,62.84467697143555,64.66452251854582,6843100
NKE,2018-02-28,61.92088317871094,63.09408603748536,61.9024107063578,62.909326074594304,6091800
NKE,2018-03-01,61.2650146484375,62.51211471889862,60.66455697069741,62.114889521120425,7323900
NKE,2018-03-02,61.05188751220703,61.237199263610464,59.4952447651716,60.14385003346397,8380500
NKE,2018-03-05,60.27357482910156,60.681262130900826,59.61570179620734,60.67200149097162,8838400
NKE,2018-03-06,60.44963836669922,60.56082970439733,59.88442810448834,60.42184229957295,6550100
NKE,2018-03-07,59.45819854736328,60.03267645694853,59.198759191161,59.77323710074624,6457600
NKE,2018-03-08,60.32917022705078,60.45888988502358,59.74543176617317,59.8195522355925,5573000
NKE,2018-03-09,61.43180084228516,61.6263803496845,60.560819845095,60.69980722729222,5838400
