filed_at,company_name,form_type,url
2024-01-02T11:55:24-05:00,MORGAN STANLEY,424B2,https://www.sec.gov/Archives/edgar/data/895421/000183988224000038/ms383_424b2-00014.htm
2024-01-02T11:53:31-05:00,Morgan Stanley Europe Opportunity Fund Inc.,N-CSR,https://www.sec.gov/Archives/edgar/data/860720/000110465924000182/tm2331287d1_ncsr.htm
2024-01-02T11:51:04-05:00,Morgan Stanley Finance LLC,424B2,https://www.sec.gov/Archives/edgar/data/895421/000183988224000037/ms411_424b2-00013.htm
2024-01-02T11:51:04-05:00,MORGAN STANLEY,424B2,https://www.sec.gov/Archives/edgar/data/895421/000183988224000037/ms411_424b2-00013.htm
2024-01-02T11:49:45-05:00,"Morgan Stanley Emerging Markets Domestic Debt Fund, Inc.",N-CSR,https://www.sec.gov/Archives/edgar/data/1388141/000110465924000179/tm2331371d1_ncsr.htm
2024-01-02T11:46:32-05:00,MORGAN STANLEY,424B2,https://www.sec.gov/Archives/edgar/data/895421/000183988224000036/ms495_424b2-00012.htm
2024-01-02T11:46:32-05:00,Morgan Stanley Finance LLC,424B2,https://www.sec.gov/Archives/edgar/data/895421/000183988224000036/ms495_424b2-00012.htm
2024-01-02T11:42:44-05:00,MORGAN STANLEY,424B2,https://www.sec.gov/Archives/edgar/data/895421/000183988224000035/ms419_424b2-00011.htm
2024-01-02T11:42:44-05:00,Morgan Stanley Finance LLC,424B2,https://www.sec.gov/Archives/edgar/data/895421/000183988224000035/ms419_424b2-00011.htm
2024-01-02T11:39:09-05:00,MORGAN STANLEY,424B2,https://www.sec.gov/Archives/edgar/data/895421/000183988224000033/ms388_424b2-00010.htm
2024-01-02T11:39:09-05:00,Morgan Stanley Finance LLC,424B2,https://www.sec.gov/Archives/edgar/data/895421/000183988224000033/ms388_424b2-00010.htm
2024-01-02T11:12:09-05:00,MORGAN STANLEY,424B2,https://www.sec.gov/Archives/edgar/data/895421/000095010324000007/dp204644_424b2-ps430.htm
2024-01-02T11:12:09-05:00,Morgan Stanley Finance LLC,424B2,https://www.sec.gov/Archives/edgar/data/895421/000095010324000007/dp204644_424b2-ps430.htm
2024-01-02T11:09:25-05:00,Morgan Stanley Finance LLC,424B2,https://www.sec.gov/Archives/edgar/data/895421/000095010324000006/dp204613_424b2-ps497.htm
2024-01-02T11:09:25-05:00,MORGAN STANLEY,424B2,https://www.sec.gov/Archives/edgar/data/895421/000095010324000006/dp204613_424b2-ps497.htm
2024-01-02T10:23:20-05:00,Morgan Stanley Finance LLC,424B2,https://www.sec.gov/Archives/edgar/data/895421/000183988224000019/ms455_424b2-00009.htm
2024-01-02T10:23:20-05:00,MORGAN STANLEY,424B2,https://www.sec.gov/Archives/edgar/data/895421/000183988224000019/ms455_424b2-00009.htm
2024-01-02T09:18:19-05:00,NEVILLE RODIE & SHAW INC,13F-HR,https://www.sec.gov/Archives/edgar/data/71210/000007121024000001/xslForm13F_X02/primary_doc.xml
2024-01-02T09:08:25-05:00,Morgan Stanley Bank of America Merrill Lynch Trust 2015-C23,10-D,https://www.sec.gov/Archives/edgar/data/1642727/000188852424000002/msc15c23_10d-202312.htm
2024-01-02T08:53:40-05:00,CACTI ASSET MANAGEMENT LLC,13F-HR,https://www.sec.gov/Archives/edgar/data/1452208/000110465924000137/xslForm13F_X02/primary_doc.xml
2023-12-29T18:37:32-05:00,Morgan Stanley Finance LLC,FWP,https://www.sec.gov/Archives/edgar/data/1666268/000183988223035466/msf534_fwp-18545.htm
2023-12-29T18:36:58-05:00,MORGAN STANLEY,FWP,https://www.sec.gov/Archives/edgar/data/895421/000183988223035465/ms534_fwp-18545.htm
2023-12-29T18:35:23-05:00,Morgan Stanley Finance LLC,FWP,https://www.sec.gov/Archives/edgar/data/1666268/000183988223035464/msf533_fwp-18445.htm
2023-12-29T18:34:47-05:00,MORGAN STANLEY,FWP,https://www.sec.gov/Archives/edgar/data/895421/000183988223035463/ms533_fwp-18445.htm
2023-12-29T18:33:14-05:00,Morgan Stanley Finance LLC,FWP,https://www.sec.gov/Archives/edgar/data/1666268/000183988223035462/msf532_fwp-18517.htm
2023-12-29T18:32:43-05:00,MORGAN STANLEY,FWP,https://www.sec.gov/Archives/edgar/data/895421/000183988223035461/ms532_fwp-18517.htm
2023-12-29T18:30:43-05:00,Morgan Stanley Finance LLC,FWP,https://www.sec.gov/Archives/edgar/data/1666268/000183988223035459/msf531_fwp-18460.htm
2023-12-29T18:30:10-05:00,MORGAN STANLEY,FWP,https://www.sec.gov/Archives/edgar/data/895421/000183988223035458/ms531_fwp-18460.htm
2023-12-29T18:28:27-05:00,Morgan Stanley Finance LLC,FWP,https://www.sec.gov/Archives/edgar/data/1666268/000183988223035457/msf530_fwp-18420.htm
2023-12-29T18:27:54-05:00,MORGAN STANLEY,FWP,https://www.sec.gov/Archives/edgar/data/895421/000183988223035456/ms530_fwp-18420.htm
2023-12-29T18:25:13-05:00,Morgan Stanley Finance LLC,FWP,https://www.sec.gov/Archives/edgar/data/1666268/000183988223035455/msf529_fwp-18503.htm
2023-12-29T18:23:53-05:00,MORGAN STANLEY,FWP,https://www.sec.gov/Archives/edgar/data/895421/000183988223035454/ms529_fwp-18503.htm
